ecosystem	name	version	scope	direct	source	checksum	lock_key
rust	simdutf8	0.1.5	runtime	false	registry+https://github.com/rust-lang/crates.io-index	e3a9fe34e3e7a50316060351f37187a3f546bce95496156754b601a5fa71b76e	cargo:simdutf8@0.1.5:crates.io
rust	slab	0.4.12	runtime	false	registry+https://github.com/rust-lang/crates.io-index	0c790de23124f9ab44544d7ac05d60440adc586479ce501c1d6d7da3cd8c9cf5	cargo:slab@0.4.12:crates.io
rust	smallvec	1.15.2	runtime	false	registry+https://github.com/rust-lang/crates.io-index	8ed6a63f02c8539c91a8685a86f4099661ba3da017932f6ebbea6de3f0fa7c90	cargo:smallvec@1.15.2:crates.io
rust	socket2	0.6.4	runtime	false	registry+https://github.com/rust-lang/crates.io-index	52d1cfed4120b4d927bf7c0f86d2087a4a7d6027c906d9f9d525a80573b9be51	cargo:socket2@0.6.4:crates.io
rust	stable_deref_trait	1.2.1	runtime	false	registry+https://github.com/rust-lang/crates.io-index	6ce2be8dc25455e1f91df71bfa12ad37d7af1092ae736f3a6cd0e37bc7810596	cargo:stable_deref_trait@1.2.1:crates.io
rust	subtle	2.6.1	runtime	false	registry+https://github.com/rust-lang/crates.io-index	13c2bddecc57b384dee18652358fb23172facb8a2c51ccc10d74c157bdea3292	cargo:subtle@2.6.1:crates.io
rust	syn	2.0.118	runtime	false	registry+https://github.com/rust-lang/crates.io-index	1b9ae57f904213ebb649ce6895b8a66c66f0203b9319718f69a5612a065b1422	cargo:syn@2.0.118:crates.io
rust	sync_wrapper	1.0.2	runtime	false	registry+https://github.com/rust-lang/crates.io-index	0bf256ce5efdfa370213c1dabab5935a12e49f2c58d15e9eac2870d3b4f27263	cargo:sync_wrapper@1.0.2:crates.io
rust	synstructure	0.13.2	runtime	false	registry+https://github.com/rust-lang/crates.io-index	728a70f3dbaf5bab7f0c4b1ac8d7ae5ea60a4b5549c8a5914361c99147a709d2	cargo:synstructure@0.13.2:crates.io
rust	tempfile	3.27.0	dev	true	registry+https://github.com/rust-lang/crates.io-index	32497e9a4c7b38532efcdebeef879707aa9f794296a4f0244f6f69e9bc8574bd	cargo:tempfile@3.27.0:crates.io
rust	thiserror	2.0.18	runtime	true	registry+https://github.com/rust-lang/crates.io-index	4288b5bcbc7920c07a1149a35cf9590a2aa808e0bc1eafaade0b80947865fbc4	cargo:thiserror@2.0.18:crates.io
rust	thiserror-impl	2.0.18	runtime	false	registry+https://github.com/rust-lang/crates.io-index	ebc4ee7f67670e9b64d05fa4253e753e016c6c95ff35b89b7941d6b856dec1d5	cargo:thiserror-impl@2.0.18:crates.io
rust	thread_local	1.1.10	runtime	false	registry+https://github.com/rust-lang/crates.io-index	1ad99c4c6d32803332c548b1af0540b357b3f5fc0be8f6c6bfe8b2e6ae784070	cargo:thread_local@1.1.10:crates.io
rust	time	0.3.53	runtime	true	registry+https://github.com/rust-lang/crates.io-index	18dfaaeddcb932337b5e7866ee7d0ce9b76d2fd092997146f187ec09b4558a50	cargo:time@0.3.53:crates.io
rust	time-core	0.1.9	runtime	false	registry+https://github.com/rust-lang/crates.io-index	9e1c906769ad99c88eaa54e728060edef082f8e358ff32030cb7c7d315e81109	cargo:time-core@0.1.9:crates.io
rust	time-macros	0.2.31	runtime	false	registry+https://github.com/rust-lang/crates.io-index	c431b87111666e491a90baa837f914fb45cd5dc3c268591b0220ff5057f2085f	cargo:time-macros@0.2.31:crates.io
rust	tinystr	0.8.3	runtime	false	registry+https://github.com/rust-lang/crates.io-index	c8323304221c2a851516f22236c5722a72eaa19749016521d6dff0824447d96d	cargo:tinystr@0.8.3:crates.io
rust	tinyvec	1.12.0	runtime	false	registry+https://github.com/rust-lang/crates.io-index	bb4ebadaa0af04fab11ae01eb5f9fdb5f9c5b875506e210e71c07873528baa7f	cargo:tinyvec@1.12.0:crates.io
rust	tinyvec_macros	0.1.1	runtime	false	registry+https://github.com/rust-lang/crates.io-index	1f3ccbac311fea05f86f61904b462b55fb3df8837a366dfc601a0161d0532f20	cargo:tinyvec_macros@0.1.1:crates.io
rust	tokio	1.52.3	runtime	true	registry+https://github.com/rust-lang/crates.io-index	8fc7f01b389ac15039e4dc9531aa973a135d7a4135281b12d7c1bc79fd57fffe	cargo:tokio@1.52.3:crates.io
rust	tokio-macros	2.7.0	runtime	false	registry+https://github.com/rust-lang/crates.io-index	385a6cb71ab9ab790c5fe8d67f1645e6c450a7ce006a33de03daa956cf70a496	cargo:tokio-macros@2.7.0:crates.io
rust	tokio-rustls	0.26.4	runtime	false	registry+https://github.com/rust-lang/crates.io-index	1729aa945f29d91ba541258c8df89027d5792d85a8841fb65e8bf0f4ede4ef61	cargo:tokio-rustls@0.26.4:crates.io
rust	tokio-tungstenite	0.29.0	runtime	false	registry+https://github.com/rust-lang/crates.io-index	8f72a05e828585856dacd553fba484c242c46e391fb0e58917c942ee9202915c	cargo:tokio-tungstenite@0.29.0:crates.io
rust	tokio-util	0.7.18	runtime	false	registry+https://github.com/rust-lang/crates.io-index	9ae9cec805b01e8fc3fd2fe289f89149a9b66dd16786abd8b19cfa7b48cb0098	cargo:tokio-util@0.7.18:crates.io
rust	tower	0.5.3	runtime	true	registry+https://github.com/rust-lang/crates.io-index	ebe5ef63511595f1344e2d5cfa636d973292adc0eec1f0ad45fae9f0851ab1d4	cargo:tower@0.5.3:crates.io
rust	tower-http	0.6.11	runtime	true	registry+https://github.com/rust-lang/crates.io-index	4cfcf7e2740e6fc6d4d688b4ef00650406bb94adf4731e43c096c3a19fe40840	cargo:tower-http@0.6.11:crates.io
rust	tower-layer	0.3.3	runtime	false	registry+https://github.com/rust-lang/crates.io-index	121c2a6cda46980bb0fcd1647ffaf6cd3fc79a013de288782836f6df9c48780e	cargo:tower-layer@0.3.3:crates.io
rust	tower-service	0.3.3	runtime	false	registry+https://github.com/rust-lang/crates.io-index	8df9b6e13f2d32c91b9bd719c00d1958837bc7dec474d94952798cc8e69eeec3	cargo:tower-service@0.3.3:crates.io
rust	tracing	0.1.44	runtime	true	registry+https://github.com/rust-lang/crates.io-index	63e71662fa4b2a2c3a26f570f037eb95bb1f85397f3cd8076caed2f026a6d100	cargo:tracing@0.1.44:crates.io
rust	tracing-attributes	0.1.31	runtime	false	registry+https://github.com/rust-lang/crates.io-index	7490cfa5ec963746568740651ac6781f701c9c5ea257c58e057f3ba8cf69e8da	cargo:tracing-attributes@0.1.31:crates.io
rust	tracing-core	0.1.36	runtime	false	registry+https://github.com/rust-lang/crates.io-index	db97caf9d906fbde555dd62fa95ddba9eecfd14cb388e4f491a66d74cd5fb79a	cargo:tracing-core@0.1.36:crates.io
rust	tracing-serde	0.2.0	runtime	false	registry+https://github.com/rust-lang/crates.io-index	704b1aeb7be0d0a84fc9828cae51dab5970fee5088f83d1dd7ee6f6246fc6ff1	cargo:tracing-serde@0.2.0:crates.io
rust	tracing-subscriber	0.3.23	runtime	true	registry+https://github.com/rust-lang/crates.io-index	cb7f578e5945fb242538965c2d0b04418d38ec25c79d160cd279bf0731c8d319	cargo:tracing-subscriber@0.3.23:crates.io
rust	try-lock	0.2.5	runtime	false	registry+https://github.com/rust-lang/crates.io-index	e421abadd41a4225275504ea4d6566923418b7f05506fbc9c0fe86ba7396114b	cargo:try-lock@0.2.5:crates.io
rust	tungstenite	0.29.0	runtime	false	registry+https://github.com/rust-lang/crates.io-index	6c01152af293afb9c7c2a57e4b559c5620b421f6d133261c60dd2d0cdb38e6b8	cargo:tungstenite@0.29.0:crates.io
rust	typenum	1.20.1	runtime	false	registry+https://github.com/rust-lang/crates.io-index	b6f5e870be6c3b371b77fe0ee0bafb859fa4964b4404c27de1d380043c4dda20	cargo:typenum@1.20.1:crates.io
rust	unarray	0.1.4	dev	false	registry+https://github.com/rust-lang/crates.io-index	eaea85b334db583fe3274d12b4cd1880032beab409c0d774be044d4480ab9a94	cargo:unarray@0.1.4:crates.io
rust	unicase	2.9.0	runtime	false	registry+https://github.com/rust-lang/crates.io-index	dbc4bc3a9f746d862c45cb89d705aa10f187bb96c76001afab07a0d35ce60142	cargo:unicase@2.9.0:crates.io
rust	unicode-ident	1.0.24	runtime	false	registry+https://github.com/rust-lang/crates.io-index	e6e4313cd5fcd3dad5cafa179702e2b244f760991f45397d14d4ebf38247da75	cargo:unicode-ident@1.0.24:crates.io
rust	untrusted	0.9.0	runtime	false	registry+https://github.com/rust-lang/crates.io-index	8ecb6da28b8a351d773b68d5825ac39017e680750f980f3a1a85cd8dd28a47c1	cargo:untrusted@0.9.0:crates.io
rust	url	2.5.8	runtime	false	registry+https://github.com/rust-lang/crates.io-index	ff67a8a4397373c3ef660812acab3268222035010ab8680ec4215f38ba3d0eed	cargo:url@2.5.8:crates.io
rust	utf8_iter	1.0.4	runtime	false	registry+https://github.com/rust-lang/crates.io-index	b6c140620e7ffbb22c2dee59cafe6084a59b5ffc27a8859a5f0d494b5d52b6be	cargo:utf8_iter@1.0.4:crates.io
rust	uuid	1.23.5	runtime	true	registry+https://github.com/rust-lang/crates.io-index	ea5fab0d6c3c01ae70085a09cb03d4c7a1d6314e2b3e075392783396d724ca0a	cargo:uuid@1.23.5:crates.io
rust	valuable	0.1.1	runtime	false	registry+https://github.com/rust-lang/crates.io-index	ba73ea9cf16a25df0c8caa16c51acb937d5712a8429db78a3ee29d5dcacd3a65	cargo:valuable@0.1.1:crates.io
rust	vcpkg	0.2.15	runtime	false	registry+https://github.com/rust-lang/crates.io-index	accd4ea62f7bb7a82fe23066fb0957d48ef677f6eeb8215f372f52e48bb32426	cargo:vcpkg@0.2.15:crates.io
rust	version_check	0.9.5	runtime	false	registry+https://github.com/rust-lang/crates.io-index	0b928f33d975fc6ad9f86c8f283853ad26bdd5b10b7f1542aa2fa15e2289105a	cargo:version_check@0.9.5:crates.io
rust	walkdir	2.5.0	runtime	false	registry+https://github.com/rust-lang/crates.io-index	29790946404f91d9c5d06f9874efddea1dc06c5efe94541a7d6863108e3a5e4b	cargo:walkdir@2.5.0:crates.io
rust	want	0.3.1	runtime	false	registry+https://github.com/rust-lang/crates.io-index	bfa7760aed19e106de2c7c0b581b509f2f25d3dacaf737cb82ac61bc6d760b0e	cargo:want@0.3.1:crates.io
rust	wasi	0.11.1+wasi-snapshot-preview1	runtime	false	registry+https://github.com/rust-lang/crates.io-index	ccf3ec651a847eb01de73ccad15eb7d99f80485de043efb2f370cd654f4ea44b	cargo:wasi@0.11.1+wasi-snapshot-preview1:crates.io
rust	wasip2	1.0.4+wasi-0.2.12	runtime	false	registry+https://github.com/rust-lang/crates.io-index	b67efb37e106e55ce722a510d6b5f9c17f083e5fc79afc2badeb12cc313d9487	cargo:wasip2@1.0.4+wasi-0.2.12:crates.io
rust	wasm-bindgen	0.2.126	runtime	false	registry+https://github.com/rust-lang/crates.io-index	4b067c0c11094aef6b7a801c1e34a26affafdf3d051dba08456b868789aaf9a4	cargo:wasm-bindgen@0.2.126:crates.io
rust	wasm-bindgen-futures	0.4.76	runtime	false	registry+https://github.com/rust-lang/crates.io-index	c62df1340f32221cb9c54d6a27b030e3dba64361d4a95bed55f9aacb44da291d	cargo:wasm-bindgen-futures@0.4.76:crates.io
rust	wasm-bindgen-macro	0.2.126	runtime	false	registry+https://github.com/rust-lang/crates.io-index	167ce5e579f6bcf889c4f7175a8a5a585de84e8ff93976ce393efa5f2837aab1	cargo:wasm-bindgen-macro@0.2.126:crates.io
rust	wasm-bindgen-macro-support	0.2.126	runtime	false	registry+https://github.com/rust-lang/crates.io-index	f3997c7839262f4ef12cf90b818d6340c18e80f263f1a94bf157d0ec4420380e	cargo:wasm-bindgen-macro-support@0.2.126:crates.io
rust	wasm-bindgen-shared	0.2.126	runtime	false	registry+https://github.com/rust-lang/crates.io-index	dc1b4cb0cc549fcf58d7dfc081778139b3d283a081644e833e84682ad71cea24	cargo:wasm-bindgen-shared@0.2.126:crates.io
rust	web-sys	0.3.103	runtime	false	registry+https://github.com/rust-lang/crates.io-index	8622dcb61c0bcc9fffa6938bed81210af2da9a7e4a1a834b2e37a59b6dfb6141	cargo:web-sys@0.3.103:crates.io
rust	web-time	1.1.0	runtime	false	registry+https://github.com/rust-lang/crates.io-index	5a6580f308b1fad9207618087a65c04e7a10bc77e02c8e84e9b00dd4b12fa0bb	cargo:web-time@1.1.0:crates.io
rust	webpki-root-certs	1.0.8	runtime	false	registry+https://github.com/rust-lang/crates.io-index	0d46a5a140e6f7afeccd8eae97eff335163939eac8b929834875168b29b3d267	cargo:webpki-root-certs@1.0.8:crates.io
rust	winapi-util	0.1.11	runtime	false	registry+https://github.com/rust-lang/crates.io-index	c2a7b1c03c876122aa43f3020e6c3c3ee5c05081c9a00739faf7503aeba10d22	cargo:winapi-util@0.1.11:crates.io
rust	windows-link	0.2.1	runtime	false	registry+https://github.com/rust-lang/crates.io-index	f0805222e57f7521d6a62e36fa9163bc891acd422f971defe97d64e70d0a4fe5	cargo:windows-link@0.2.1:crates.io
rust	windows-sys	0.52.0	runtime	false	registry+https://github.com/rust-lang/crates.io-index	282be5f36a8ce781fad8c8ae18fa3f9beff57ec1b52cb3de0789201425d9a33d	cargo:windows-sys@0.52.0:crates.io
rust	windows-sys	0.61.2	runtime	false	registry+https://github.com/rust-lang/crates.io-index	ae137229bcbd6cdf0f7b80a31df61766145077ddf49416a728b02cb3921ff3fc	cargo:windows-sys@0.61.2:crates.io
rust	windows-targets	0.52.6	runtime	false	registry+https://github.com/rust-lang/crates.io-index	9b724f72796e036ab90c1021d4780d4d3d648aca59e491e6b98e725b84e99973	cargo:windows-targets@0.52.6:crates.io
rust	windows_aarch64_gnullvm	0.52.6	runtime	false	registry+https://github.com/rust-lang/crates.io-index	32a4622180e7a0ec044bb555404c800bc9fd9ec262ec147edd5989ccd0c02cd3	cargo:windows_aarch64_gnullvm@0.52.6:crates.io
rust	windows_aarch64_msvc	0.52.6	runtime	false	registry+https://github.com/rust-lang/crates.io-index	09ec2a7bb152e2252b53fa7803150007879548bc709c039df7627cabbd05d469	cargo:windows_aarch64_msvc@0.52.6:crates.io
rust	windows_i686_gnu	0.52.6	runtime	false	registry+https://github.com/rust-lang/crates.io-index	8e9b5ad5ab802e97eb8e295ac6720e509ee4c243f69d781394014ebfe8bbfa0b	cargo:windows_i686_gnu@0.52.6:crates.io
rust	windows_i686_gnullvm	0.52.6	runtime	false	registry+https://github.com/rust-lang/crates.io-index	0eee52d38c090b3caa76c563b86c3a4bd71ef1a819287c19d586d7334ae8ed66	cargo:windows_i686_gnullvm@0.52.6:crates.io
rust	windows_i686_msvc	0.52.6	runtime	false	registry+https://github.com/rust-lang/crates.io-index	240948bc05c5e7c6dabba28bf89d89ffce3e303022809e73deaefe4f6ec56c66	cargo:windows_i686_msvc@0.52.6:crates.io
rust	windows_x86_64_gnu	0.52.6	runtime	false	registry+https://github.com/rust-lang/crates.io-index	147a5c80aabfbf0c7d901cb5895d1de30ef2907eb21fbbab29ca94c5b08b1a78	cargo:windows_x86_64_gnu@0.52.6:crates.io
rust	windows_x86_64_gnullvm	0.52.6	runtime	false	registry+https://github.com/rust-lang/crates.io-index	24d5b23dc417412679681396f2b49f3de8c1473deb516bd34410872eff51ed0d	cargo:windows_x86_64_gnullvm@0.52.6:crates.io
rust	windows_x86_64_msvc	0.52.6	runtime	false	registry+https://github.com/rust-lang/crates.io-index	589f6da84c646204747d1270a2a5661ea66ed1cced2631d546fdfb155959f9ec	cargo:windows_x86_64_msvc@0.52.6:crates.io
rust	wit-bindgen	0.57.1	runtime	false	registry+https://github.com/rust-lang/crates.io-index	1ebf944e87a7c253233ad6766e082e3cd714b5d03812acc24c318f549614536e	cargo:wit-bindgen@0.57.1:crates.io
rust	writeable	0.6.3	runtime	false	registry+https://github.com/rust-lang/crates.io-index	1ffae5123b2d3fc086436f8834ae3ab053a283cfac8fe0a0b8eaae044768a4c4	cargo:writeable@0.6.3:crates.io
rust	yoke	0.8.3	runtime	false	registry+https://github.com/rust-lang/crates.io-index	709fe23a0424b6a435d82152b1bd3fdfb0833487d5fa90d05d42762a9891fef5	cargo:yoke@0.8.3:crates.io
rust	yoke-derive	0.8.2	runtime	false	registry+https://github.com/rust-lang/crates.io-index	de844c262c8848816172cef550288e7dc6c7b7814b4ee56b3e1553f275f1858e	cargo:yoke-derive@0.8.2:crates.io
rust	zerocopy	0.8.54	runtime	false	registry+https://github.com/rust-lang/crates.io-index	b7cbbc0a705a0fd05cc3676525980d2bf5a9bc4adac6d6475209a7887cf59d19	cargo:zerocopy@0.8.54:crates.io
rust	zerocopy-derive	0.8.54	runtime	false	registry+https://github.com/rust-lang/crates.io-index	e2e817b7b52d0c7358d3246da9d69935ebb18116b2b102b4230dac079b4862f5	cargo:zerocopy-derive@0.8.54:crates.io
rust	zerofrom	0.1.8	runtime	false	registry+https://github.com/rust-lang/crates.io-index	0ec05a11813ea801ff6d75110ad09cd0824ddba17dfe17128ea0d5f68e6c5272	cargo:zerofrom@0.1.8:crates.io
rust	zerofrom-derive	0.1.7	runtime	false	registry+https://github.com/rust-lang/crates.io-index	11532158c46691caf0f2593ea8358fed6bbf68a0315e80aae9bd41fbade684a1	cargo:zerofrom-derive@0.1.7:crates.io
rust	zeroize	1.9.0	runtime	false	registry+https://github.com/rust-lang/crates.io-index	e13c156562582aa81c60cb29407084cdb54c4164760106ab78e6c5b0858cf64e	cargo:zeroize@1.9.0:crates.io
rust	zerotrie	0.2.4	runtime	false	registry+https://github.com/rust-lang/crates.io-index	0f9152d31db0792fa83f70fb2f83148effb5c1f5b8c7686c3459e361d9bc20bf	cargo:zerotrie@0.2.4:crates.io
rust	zerovec	0.11.6	runtime	false	registry+https://github.com/rust-lang/crates.io-index	90f911cbc359ab6af17377d242225f4d75119aec87ea711a880987b18cd7b239	cargo:zerovec@0.11.6:crates.io
rust	zerovec-derive	0.11.3	runtime	false	registry+https://github.com/rust-lang/crates.io-index	625dc425cab0dca6dc3c3319506e6593dcb08a9f387ea3b284dbd52a92c40555	cargo:zerovec-derive@0.11.3:crates.io
rust	zmij	1.0.22	runtime	false	registry+https://github.com/rust-lang/crates.io-index	bd2f034a4bebf216c9e4b7083603e024cf930873fd67830cfb083c9fa33129d9	cargo:zmij@1.0.22:crates.io
